TimeStamp,NYA_DCS_G6710A_CoolantTemp_RB,NYA_DCS_G6710A_OilTemp,CLUSTER,OVER_BY,HEALTH
2022-02-10 09:00:00+07:00,184.79,184.86,1,0.0,100.0
2022-02-10 10:00:00+07:00,185.0,184.96,1,0.0,100.0
2022-02-10 11:00:00+07:00,184.82,184.94,1,0.0,100.0
2022-02-10 12:00:00+07:00,183.2,184.29,1,0.0,100.0
2022-02-10 13:00:00+07:00,184.69,184.72,1,0.0,100.0
2022-02-10 14:00:00+07:00,182.4,183.33,1,0.0,100.0
2022-02-10 15:00:00+07:00,181.42,182.76,1,0.0,100.0
2022-02-10 16:00:00+07:00,181.57,182.81,1,0.0,100.0
2022-02-11 02:00:00+07:00,183.38,184.27,1,0.0,100.0
2022-02-11 03:00:00+07:00,183.27,184.09,1,0.0,100.0
2022-02-11 04:00:00+07:00,183.2,183.72,1,0.0,100.0
2022-02-11 05:00:00+07:00,183.2,184.02,1,0.0,100.0
2022-02-11 06:00:00+07:00,183.2,183.59,1,0.0,100.0
2022-02-11 07:00:00+07:00,183.41,184.18,1,0.0,100.0
2022-02-11 08:00:00+07:00,184.2,184.76,1,0.0,100.0
2022-02-11 09:00:00+07:00,183.66,184.47,1,0.0,100.0
2022-02-11 10:00:00+07:00,183.29,184.23,1,0.0,100.0
2022-02-11 11:00:00+07:00,183.43,184.41,1,0.0,100.0
2022-02-11 12:00:00+07:00,184.82,184.88,1,0.0,100.0
2022-02-11 13:00:00+07:00,184.61,184.85,1,0.0,100.0
2022-02-11 14:00:00+07:00,185.0,185.42,1,0.0,100.0
2022-02-11 15:00:00+07:00,184.9,185.2,1,0.0,100.0
2022-02-11 17:00:00+07:00,183.67,184.55,1,0.0,100.0
2022-02-11 18:00:00+07:00,182.12,183.08,1,0.0,100.0
2022-02-11 19:00:00+07:00,181.33,182.51,1,0.0,100.0
2022-02-11 20:00:00+07:00,183.15,183.59,1,0.0,100.0
2022-02-11 21:00:00+07:00,181.76,182.97,1,0.0,100.0
2022-02-11 22:00:00+07:00,182.27,183.13,1,0.0,100.0
2022-02-11 23:00:00+07:00,181.53,182.92,1,0.0,100.0
2022-02-12 00:00:00+07:00,181.4,182.33,1,0.0,100.0
2022-02-12 01:00:00+07:00,181.4,182.37,1,0.0,100.0
2022-02-12 02:00:00+07:00,180.46,181.78,1,0.0,100.0
2022-02-12 03:00:00+07:00,180.21,181.5,1,0.0,100.0
2022-02-12 04:00:00+07:00,181.4,182.22,1,0.0,100.0
2022-02-12 05:00:00+07:00,181.4,182.72,1,0.0,100.0
2022-02-12 06:00:00+07:00,181.45,182.72,1,0.0,100.0
2022-02-12 07:00:00+07:00,181.54,182.81,1,0.0,100.0
2022-02-12 08:00:00+07:00,183.2,183.68,1,0.0,100.0
2022-02-12 09:00:00+07:00,183.22,184.23,1,0.0,100.0
2022-02-12 10:00:00+07:00,184.37,184.65,1,0.0,100.0
2022-02-12 11:00:00+07:00,184.9,185.12,1,0.0,100.0
2022-02-12 12:00:00+07:00,183.37,184.13,1,0.0,100.0
2022-02-12 14:00:00+07:00,180.95,181.78,1,0.0,100.0
2022-02-12 15:00:00+07:00,181.08,181.99,1,0.0,100.0
2022-02-12 16:00:00+07:00,181.7,182.61,1,0.0,100.0
2022-02-12 17:00:00+07:00,182.31,183.13,1,0.0,100.0
2022-02-12 18:00:00+07:00,183.59,184.08,1,0.0,100.0
2022-02-12 19:00:00+07:00,183.01,183.4,1,0.0,100.0
2022-02-12 20:00:00+07:00,182.0,182.95,1,0.0,100.0
2022-02-12 21:00:00+07:00,181.72,182.89,1,0.0,100.0
2022-02-12 22:00:00+07:00,183.17,183.43,1,0.0,100.0
2022-02-12 23:00:00+07:00,183.16,183.6,1,0.0,100.0
2022-02-13 00:00:00+07:00,183.14,183.75,1,0.0,100.0
2022-02-13 01:00:00+07:00,183.96,184.53,1,0.0,100.0
2022-02-13 02:00:00+07:00,183.59,184.22,1,0.0,100.0
2022-02-13 03:00:00+07:00,182.11,183.06,1,0.0,100.0
2022-02-13 04:00:00+07:00,181.89,183.02,1,0.0,100.0
2022-02-13 05:00:00+07:00,181.57,182.66,1,0.0,100.0
2022-02-13 06:00:00+07:00,182.14,182.69,1,0.0,100.0
2022-02-13 07:00:00+07:00,184.71,184.76,1,0.0,100.0
2022-02-13 08:00:00+07:00,184.95,185.26,1,0.0,100.0
2022-02-13 10:00:00+07:00,185.0,185.4,1,0.0,100.0
2022-02-13 11:00:00+07:00,184.68,184.88,1,0.0,100.0
2022-02-13 12:00:00+07:00,185.0,185.49,1,0.0,100.0
2022-02-13 13:00:00+07:00,185.65,185.97,1,0.0,100.0
2022-02-13 14:00:00+07:00,186.39,186.43,1,0.0,100.0
2022-02-13 15:00:00+07:00,185.46,186.08,1,0.0,100.0
2022-02-13 16:00:00+07:00,185.09,185.75,1,0.0,100.0
2022-02-13 17:00:00+07:00,185.44,185.51,1,0.0,100.0
2022-02-13 18:00:00+07:00,184.78,185.27,1,0.0,100.0
2022-02-13 19:00:00+07:00,183.91,184.49,1,0.0,100.0
2022-02-13 20:00:00+07:00,183.44,184.34,1,0.0,100.0
2022-02-13 21:00:00+07:00,183.48,184.25,1,0.0,100.0
2022-02-13 22:00:00+07:00,183.2,184.0,1,0.0,100.0
2022-02-13 23:00:00+07:00,183.2,184.04,1,0.0,100.0
2022-02-14 00:00:00+07:00,182.96,183.72,1,0.0,100.0
2022-02-14 01:00:00+07:00,182.98,183.47,1,0.0,100.0
2022-02-14 02:00:00+07:00,183.16,183.62,1,0.0,100.0
2022-02-14 03:00:00+07:00,182.68,183.38,1,0.0,100.0
2022-02-14 04:00:00+07:00,181.71,182.87,1,0.0,100.0
2022-02-14 05:00:00+07:00,183.2,183.77,1,0.0,100.0
2022-02-14 06:00:00+07:00,183.46,184.08,1,0.0,100.0
2022-02-14 07:00:00+07:00,183.25,184.13,1,0.0,100.0
2022-02-14 08:00:00+07:00,183.4,184.34,1,0.0,100.0
2022-02-14 09:00:00+07:00,183.49,184.02,1,0.0,100.0
2022-02-14 10:00:00+07:00,184.03,184.56,1,0.0,100.0
2022-02-14 11:00:00+07:00,184.9,184.93,1,0.0,100.0
2022-02-14 12:00:00+07:00,184.63,184.74,1,0.0,100.0
